Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Sales_Channel,Sales_Person,Customer_Type
O010774,2025-04-20,C00644,Customer_01001,Male,30,Telangana City,Telangana,South,P0080,Table,Furniture,Table,Samsung,4,2712.95,30,7596.26,4374.78,3221.48,UPI,Online,Sales_14,Returning
O010775,2025-10-27,C00221,Customer_00529,Female,57,Andhra Pradesh City,Andhra Pradesh,South,P0187,Chair,Furniture,Chair,Dell,5,4407.18,15,18730.51,13783.03,4947.48,Cash,Online,Sales_12,Returning
O010776,2025-08-31,C00367,Customer_00620,Male,43,Telangana City,Telangana,South,P0447,Mobile,Electronics,Mobile,Puma,2,139.09,20,222.54,141.36,81.18,Credit Card,Online,Sales_08,Returning
O010777,2025-05-07,C00508,Customer_00727,Male,46,Odisha City,Odisha,East,P0042,Sofa,Furniture,Sofa,Ikea,5,4328.82,0,21644.1,12801.37,8842.73,Credit Card,Offline,Sales_25,New
O010778,2025-03-09,C01397,Customer_01750,Male,49,Haryana City,Haryana,North,P0237,Rice,Grocery,Rice,Philips,5,4377.92,15,18606.16,11288.43,7317.73,UPI,Offline,Sales_05,Returning
O010779,2026-03-24,C01887,Customer_01364,Male,47,Kerala City,Kerala,South,P0040,Curtains,Home,Curtains,Puma,3,2736.22,5,7798.23,5892.97,1905.26,UPI,Online,Sales_21,Returning
O010780,2026-04-25,C00047,Customer_00050,Male,49,Delhi City,Delhi,North,P0209,Shirt,Clothing,Shirt,Nike,5,1303.15,15,5538.39,4043.9,1494.49,Cash,Online,Sales_25,New
O010781,2025-09-15,C01200,Customer_00102,Female,24,Uttar Pradesh City,Uttar Pradesh,North,P0426,Mixer,Home,Mixer,Nike,1,4767.54,25,3575.65,2904.39,671.26,Credit Card,Offline,Sales_25,Returning
O010782,2026-04-23,C00045,Customer_00007,Male,54,Tamil Nadu City,Tamil Nadu,South,P0086,Snacks,Grocery,Snacks,Boat,2,4643.17,0,9286.34,7758.92,1527.42,UPI,Offline,Sales_21,Returning
O010783,2026-12-17,C01820,Customer_00486,Female,26,Andhra Pradesh City,Andhra Pradesh,South,P0148,Curtains,Home,Curtains,Sony,2,2329.68,20,3727.49,2985.98,741.51,Credit Card,Online,Sales_01,New
O010784,2026-05-14,C00965,Customer_00864,Female,62,Delhi City,Delhi,North,P0299,Headphones,Electronics,Headphones,Dell,2,3538.27,15,6015.06,5021.06,994.0,Debit Card,Offline,Sales_15,Returning
O010785,2025-11-16,C00736,Customer_01305,Female,53,Andhra Pradesh City,Andhra Pradesh,South,P0167,Chair,Furniture,Chair,Adidas,1,4358.54,5,4140.61,2898.21,1242.4,Net Banking,Offline,Sales_23,New
O010786,2025-01-24,C00090,Customer_01442,Male,44,Kerala City,Kerala,South,P0118,Rice,Grocery,Rice,Samsung,5,4848.93,0,24244.65,13720.05,10524.6,Net Banking,Online,Sales_22,New
O010787,2026-10-29,C01071,Customer_01483,Male,55,Kerala City,Kerala,South,P0055,Jeans,Clothing,Jeans,Ikea,5,3750.98,5,17817.15,13267.73,4549.42,Debit Card,Online,Sales_17,New
O010788,2026-05-18,C00969,Customer_01533,Female,33,Uttar Pradesh City,Uttar Pradesh,North,P0112,Sofa,Furniture,Sofa,Samsung,2,1717.62,15,2919.95,2309.36,610.59,Cash,Online,Sales_20,Returning
O010789,2026-06-22,C01032,Customer_01432,Male,34,Karnataka City,Karnataka,South,P0349,Mobile,Electronics,Mobile,Apple,3,4797.96,30,10075.72,8012.12,2063.6,Credit Card,Offline,Sales_16,Returning
O010790,2025-11-28,C01372,Customer_00214,Male,64,Andhra Pradesh City,Andhra Pradesh,South,P0496,Laptop,Electronics,Laptop,Ikea,1,482.8,5,458.66,317.47,141.19,Cash,Online,Sales_05,Returning
O010791,2026-05-13,C00138,Customer_00513,Male,34,Assam City,Assam,East,P0422,Mixer,Home,Mixer,Apple,5,4181.8,5,19863.55,17163.83,2699.72,Net Banking,Online,Sales_02,Returning
O010792,2025-09-07,C01846,Customer_00091,Male,54,Uttarakhand City,Uttarakhand,North,P0337,Mobile,Electronics,Mobile,Samsung,5,1667.24,10,7502.58,5942.64,1559.94,Debit Card,Offline,Sales_20,New
O010793,2026-03-31,C01050,Customer_00939,Female,42,Telangana City,Telangana,South,P0218,Jacket,Clothing,Jacket,Dell,4,4607.84,10,16588.22,13614.02,2974.2,Cash,Offline,Sales_13,Returning
O010794,2026-09-14,C00695,Customer_00416,Male,46,Telangana City,Telangana,South,P0263,Laptop,Electronics,Laptop,Adidas,3,254.88,15,649.94,554.05,95.89,Credit Card,Online,Sales_02,New
O010795,2025-11-15,C01593,Customer_01514,Male,41,Uttarakhand City,Uttarakhand,North,P0084,Cricket Bat,Sports,Cricket Bat,Adidas,3,3551.08,0,10653.24,8829.11,1824.13,Cash,Online,Sales_22,New
O010796,2026-09-30,C01374,Customer_00199,Female,32,Bihar City,Bihar,East,P0491,Sofa,Furniture,Sofa,Dell,5,1271.26,30,4449.41,3605.12,844.29,Debit Card,Online,Sales_05,New
O010797,2025-09-14,C00145,Customer_01249,Male,51,Tamil Nadu City,Tamil Nadu,South,P0075,Mixer,Home,Mixer,Puma,5,2152.73,0,10763.65,8840.69,1922.96,Net Banking,Offline,Sales_08,New
O010798,2026-03-20,C00747,Customer_00095,Female,56,Odisha City,Odisha,East,P0179,Mobile,Electronics,Mobile,Sony,4,4136.98,0,16547.92,14245.89,2302.03,Debit Card,Online,Sales_15,New
O010799,2026-01-13,C00113,Customer_00397,Female,40,Gujarat City,Gujarat,West,P0449,Snacks,Grocery,Snacks,Nike,5,4504.87,30,15767.04,9704.02,6063.02,Credit Card,Offline,Sales_01,New
O010800,2026-09-18,C01496,Customer_01630,Female,54,Gujarat City,Gujarat,West,P0339,Snacks,Grocery,Snacks,Philips,2,666.6,0,1333.2,970.91,362.29,Net Banking,Online,Sales_19,Returning
O010801,2026-10-01,C00902,Customer_00668,Female,51,Assam City,Assam,East,P0280,Jacket,Clothing,Jacket,Philips,5,3766.9,15,16009.32,9903.36,6105.96,Credit Card,Online,Sales_09,New
O010802,2026-08-25,C00805,Customer_00970,Male,50,Andhra Pradesh City,Andhra Pradesh,South,P0122,Yoga Mat,Sports,Yoga Mat,Puma,1,3798.14,5,3608.23,3030.94,577.29,Debit Card,Offline,Sales_13,Returning
O010803,2026-04-03,C00579,Customer_00665,Male,64,Chhattisgarh City,Chhattisgarh,Central,P0482,Laptop,Electronics,Laptop,Sony,5,1857.39,15,7893.91,6740.44,1153.47,Cash,Online,Sales_02,Returning
O010804,2025-01-23,C00735,Customer_00739,Female,65,West Bengal City,West Bengal,East,P0021,Jeans,Clothing,Jeans,Dell,5,3966.67,10,17850.01,13473.61,4376.4,Debit Card,Online,Sales_05,New
O010805,2025-08-08,C00912,Customer_01939,Male,23,Tamil Nadu City,Tamil Nadu,South,P0475,Table,Furniture,Table,Nike,4,3096.8,0,12387.2,10469.02,1918.18,Debit Card,Offline,Sales_01,New
O010806,2025-02-14,C01314,Customer_00155,Female,48,Karnataka City,Karnataka,South,P0432,Rice,Grocery,Rice,Boat,2,463.66,5,880.95,600.91,280.04,UPI,Offline,Sales_09,Returning
O010807,2026-08-04,C00585,Customer_00009,Female,55,Karnataka City,Karnataka,South,P0271,Headphones,Electronics,Headphones,LG,1,4187.34,10,3768.61,2553.27,1215.34,Cash,Offline,Sales_02,Returning
O010808,2026-03-06,C01876,Customer_01271,Female,43,Punjab City,Punjab,North,P0487,Football,Sports,Football,Boat,4,1165.45,10,4195.62,2317.84,1877.78,Debit Card,Offline,Sales_25,New
O010809,2025-08-09,C00089,Customer_01359,Male,37,Odisha City,Odisha,East,P0086,Snacks,Grocery,Snacks,Ikea,2,459.47,15,781.1,619.5,161.6,UPI,Offline,Sales_12,Returning
O010810,2026-09-26,C00129,Customer_00202,Female,41,West Bengal City,West Bengal,East,P0435,Yoga Mat,Sports,Yoga Mat,Ikea,4,2358.1,25,7074.3,5262.72,1811.58,Credit Card,Offline,Sales_12,Returning
O010811,2026-04-10,C01597,Customer_01990,Male,18,Uttar Pradesh City,Uttar Pradesh,North,P0079,Table,Furniture,Table,HP,4,1320.41,25,3961.23,2426.36,1534.87,Net Banking,Offline,Sales_06,New
O010812,2026-08-05,C00589,Customer_01475,Male,56,Jharkhand City,Jharkhand,East,P0220,Laptop,Electronics,Laptop,Apple,3,4206.29,5,11987.93,6613.49,5374.44,Net Banking,Online,Sales_04,New
O010813,2025-09-16,C00434,Customer_01175,Male,43,Uttar Pradesh City,Uttar Pradesh,North,P0108,Football,Sports,Football,Samsung,2,1880.36,30,2632.5,2247.34,385.16,Net Banking,Online,Sales_18,New
O010814,2025-03-04,C00049,Customer_01248,Male,37,Punjab City,Punjab,North,P0048,Headphones,Electronics,Headphones,Philips,1,890.48,5,845.96,694.0,151.96,Cash,Offline,Sales_17,New
O010815,2026-08-07,C00848,Customer_01484,Female,60,Andhra Pradesh City,Andhra Pradesh,South,P0097,Curtains,Home,Curtains,Adidas,3,1952.36,5,5564.23,4111.24,1452.99,UPI,Offline,Sales_14,New
O010816,2026-04-30,C01949,Customer_00804,Male,53,Rajasthan City,Rajasthan,North,P0212,Snacks,Grocery,Snacks,Boat,5,3278.41,15,13933.24,11860.7,2072.54,UPI,Online,Sales_05,New
O010817,2025-10-12,C01800,Customer_01683,Female,40,Uttarakhand City,Uttarakhand,North,P0041,Chair,Furniture,Chair,Boat,5,968.1,20,3872.4,3376.06,496.34,Debit Card,Offline,Sales_17,New
O010818,2026-09-09,C00890,Customer_01393,Male,46,Delhi City,Delhi,North,P0162,Mobile,Electronics,Mobile,Adidas,4,3455.5,15,11748.7,8647.33,3101.37,Cash,Offline,Sales_06,Returning
O010819,2026-08-11,C01223,Customer_01460,Male,45,Uttarakhand City,Uttarakhand,North,P0500,Laptop,Electronics,Laptop,Dell,5,4133.65,0,20668.25,18023.02,2645.23,Net Banking,Online,Sales_15,New
O010820,2026-03-16,C01223,Customer_00930,Female,36,Karnataka City,Karnataka,South,P0084,Sofa,Furniture,Sofa,Ikea,3,2229.6,0,6688.8,4420.41,2268.39,Net Banking,Online,Sales_19,Returning
O010821,2025-03-30,C00858,Customer_00678,Female,59,Jharkhand City,Jharkhand,East,P0187,Laptop,Electronics,Laptop,HP,1,4919.62,15,4181.68,2642.56,1539.12,Debit Card,Online,Sales_24,New
O010822,2025-01-06,C01062,Customer_01097,Male,51,Haryana City,Haryana,North,P0217,Jeans,Clothing,Jeans,Samsung,3,1280.43,15,3265.1,2215.56,1049.54,Credit Card,Offline,Sales_20,Returning
O010823,2026-06-30,C00144,Customer_01123,Female,25,West Bengal City,West Bengal,East,P0128,Mixer,Home,Mixer,Apple,2,304.43,20,487.09,330.07,157.02,Cash,Offline,Sales_17,Returning
O010824,2026-08-03,C01686,Customer_01930,Male,53,Andhra Pradesh City,Andhra Pradesh,South,P0032,Oil,Grocery,Oil,Samsung,3,2182.8,20,5238.72,4388.61,850.11,Net Banking,Offline,Sales_25,Returning
O010825,2025-06-01,C01618,Customer_01529,Female,26,Assam City,Assam,East,P0197,Mobile,Electronics,Mobile,HP,5,4997.69,15,21240.18,15992.01,5248.17,Net Banking,Online,Sales_05,New
O010826,2026-10-15,C01171,Customer_00129,Female,33,Chhattisgarh City,Chhattisgarh,Central,P0036,Mixer,Home,Mixer,HP,1,4739.76,0,4739.76,2928.36,1811.4,Cash,Offline,Sales_10,Returning
O010827,2025-06-05,C01416,Customer_00418,Male,41,Karnataka City,Karnataka,South,P0208,Oil,Grocery,Oil,Nike,4,443.43,10,1596.35,1046.12,550.23,Debit Card,Offline,Sales_25,Returning
O010828,2025-12-04,C01556,Customer_00326,Male,56,Telangana City,Telangana,South,P0026,Rice,Grocery,Rice,Sony,1,2820.76,30,1974.53,1308.54,665.99,Cash,Online,Sales_23,New
O010829,2026-10-01,C01664,Customer_01756,Male,18,Telangana City,Telangana,South,P0409,Jacket,Clothing,Jacket,Dell,5,3889.94,5,18477.22,13811.18,4666.04,Credit Card,Offline,Sales_13,New
O010830,2025-07-10,C00218,Customer_00514,Male,21,Kerala City,Kerala,South,P0361,Mixer,Home,Mixer,Nike,5,4033.8,15,17143.65,12449.03,4694.62,Credit Card,Offline,Sales_10,New
O010831,2026-09-01,C01837,Customer_01932,Male,26,Tamil Nadu City,Tamil Nadu,South,P0087,Rice,Grocery,Rice,Samsung,4,4467.52,5,16976.58,10064.03,6912.55,Credit Card,Online,Sales_04,Returning
O010832,2025-04-19,C01529,Customer_01581,Female,46,Karnataka City,Karnataka,South,P0338,Oil,Grocery,Oil,Nike,4,893.94,10,3218.18,2766.63,451.55,Debit Card,Online,Sales_14,New
O010833,2025-11-07,C00088,Customer_01264,Female,27,Assam City,Assam,East,P0264,Oil,Grocery,Oil,Philips,2,1672.89,10,3011.2,1975.4,1035.8,UPI,Offline,Sales_22,Returning
O010834,2026-10-17,C01713,Customer_00083,Male,48,Tamil Nadu City,Tamil Nadu,South,P0479,Jacket,Clothing,Jacket,Philips,2,2272.71,30,3181.79,2612.56,569.23,Cash,Offline,Sales_15,Returning
O010835,2025-12-26,C00601,Customer_00593,Male,45,Andhra Pradesh City,Andhra Pradesh,South,P0419,Football,Sports,Football,Nike,2,1914.51,0,3829.02,2694.96,1134.06,UPI,Online,Sales_10,New
O010836,2025-02-10,C01552,Customer_00025,Male,26,Kerala City,Kerala,South,P0070,Shirt,Clothing,Shirt,Samsung,5,4802.03,25,18007.61,14591.74,3415.87,Debit Card,Offline,Sales_13,Returning
O010837,2026-01-29,C01050,Customer_01434,Male,53,Punjab City,Punjab,North,P0252,Table,Furniture,Table,Apple,5,1204.51,0,6022.55,4553.1,1469.45,Debit Card,Offline,Sales_15,New
O010838,2025-08-19,C00848,Customer_01540,Male,18,Karnataka City,Karnataka,South,P0158,Table,Furniture,Table,Ikea,3,2180.12,10,5886.32,5096.46,789.86,Cash,Online,Sales_10,New
O010839,2026-04-07,C00722,Customer_00769,Male,57,Uttar Pradesh City,Uttar Pradesh,North,P0018,Jeans,Clothing,Jeans,Boat,5,513.05,30,1795.67,1011.4,784.27,Net Banking,Online,Sales_14,New
O010840,2026-09-04,C01682,Customer_00995,Female,51,Andhra Pradesh City,Andhra Pradesh,South,P0359,Sofa,Furniture,Sofa,Apple,3,1367.69,25,3077.3,2320.46,756.84,Credit Card,Offline,Sales_22,Returning
O010841,2026-03-24,C01177,Customer_01485,Male,40,Bihar City,Bihar,East,P0172,Mixer,Home,Mixer,Nike,2,2334.62,5,4435.78,3857.48,578.3,Debit Card,Online,Sales_04,New
O010842,2025-08-23,C01008,Customer_00407,Male,65,Haryana City,Haryana,North,P0471,Mixer,Home,Mixer,Puma,1,2621.2,20,2096.96,1387.52,709.44,Debit Card,Offline,Sales_20,Returning
O010843,2026-08-23,C01252,Customer_00168,Female,61,Haryana City,Haryana,North,P0410,Chair,Furniture,Chair,Apple,5,4196.14,0,20980.7,13377.88,7602.82,Debit Card,Online,Sales_19,New
O010844,2025-07-04,C01338,Customer_00886,Female,52,Chhattisgarh City,Chhattisgarh,Central,P0286,Laptop,Electronics,Laptop,LG,1,3742.38,25,2806.78,2208.05,598.73,Debit Card,Online,Sales_11,Returning
O010845,2025-07-25,C01784,Customer_00154,Female,21,Jharkhand City,Jharkhand,East,P0316,Yoga Mat,Sports,Yoga Mat,Boat,3,2561.72,30,5379.61,3653.11,1726.5,Cash,Offline,Sales_23,Returning
O010846,2025-04-12,C00153,Customer_01662,Male,60,Kerala City,Kerala,South,P0014,Chair,Furniture,Chair,Philips,5,2036.38,5,9672.81,6476.97,3195.84,Debit Card,Online,Sales_14,New
O010847,2025-05-21,C01729,Customer_01087,Female,28,Madhya Pradesh City,Madhya Pradesh,Central,P0309,Snacks,Grocery,Snacks,Samsung,1,2911.12,15,2474.45,1733.54,740.91,Debit Card,Offline,Sales_19,Returning
O010848,2025-08-10,C00558,Customer_01137,Female,26,Kerala City,Kerala,South,P0036,Mixer,Home,Mixer,Adidas,1,4555.22,5,4327.46,3104.26,1223.2,Debit Card,Offline,Sales_14,New
O010849,2025-11-04,C01075,Customer_01628,Female,44,Chhattisgarh City,Chhattisgarh,Central,P0215,Mixer,Home,Mixer,Dell,2,4598.26,25,6897.39,5880.08,1017.31,UPI,Offline,Sales_22,Returning
O010850,2026-10-24,C01823,Customer_00634,Female,40,Telangana City,Telangana,South,P0083,Mobile,Electronics,Mobile,Philips,1,4061.33,10,3655.2,2288.29,1366.91,Debit Card,Offline,Sales_23,New
O010851,2026-05-11,C01754,Customer_01976,Female,55,West Bengal City,West Bengal,East,P0161,Jeans,Clothing,Jeans,Dell,3,2448.98,10,6612.25,5484.12,1128.13,Debit Card,Offline,Sales_24,New
O010852,2025-07-18,C01221,Customer_01990,Female,47,Tamil Nadu City,Tamil Nadu,South,P0378,Table,Furniture,Table,LG,4,4777.95,0,19111.8,14855.31,4256.49,Net Banking,Offline,Sales_20,New
O010853,2026-03-30,C01248,Customer_01430,Male,20,Punjab City,Punjab,North,P0188,Mixer,Home,Mixer,Puma,5,4297.83,0,21489.15,12200.34,9288.81,UPI,Offline,Sales_22,New
O010854,2025-11-17,C00462,Customer_01329,Male,22,Assam City,Assam,East,P0416,Rice,Grocery,Rice,Nike,1,2183.77,20,1747.02,1488.6,258.42,UPI,Online,Sales_11,Returning
O010855,2025-07-28,C01941,Customer_00968,Female,53,Kerala City,Kerala,South,P0085,Rice,Grocery,Rice,HP,2,482.85,20,772.56,690.23,82.33,Credit Card,Offline,Sales_07,New
O010856,2026-03-02,C01125,Customer_00113,Male,41,Chhattisgarh City,Chhattisgarh,Central,P0304,Laptop,Electronics,Laptop,LG,4,1555.93,5,5912.53,4959.7,952.83,Credit Card,Online,Sales_08,Returning
O010857,2025-02-18,C00394,Customer_00073,Male,52,Uttarakhand City,Uttarakhand,North,P0331,Football,Sports,Football,Samsung,1,2921.95,25,2191.46,1771.13,420.33,UPI,Online,Sales_01,Returning
O010858,2025-10-29,C00432,Customer_00972,Male,36,Haryana City,Haryana,North,P0212,Football,Sports,Football,Puma,3,2043.48,20,4904.35,2876.14,2028.21,Net Banking,Offline,Sales_13,New
O010859,2026-12-15,C00184,Customer_01255,Male,55,Madhya Pradesh City,Madhya Pradesh,Central,P0189,Chair,Furniture,Chair,Nike,5,1351.51,0,6757.55,5412.07,1345.48,UPI,Online,Sales_20,New
O010860,2026-06-09,C00698,Customer_00924,Female,65,Assam City,Assam,East,P0135,Curtains,Home,Curtains,Philips,2,2341.32,5,4448.51,2737.15,1711.36,Credit Card,Online,Sales_08,Returning
O010861,2026-12-12,C00151,Customer_01136,Male,36,Uttarakhand City,Uttarakhand,North,P0414,Yoga Mat,Sports,Yoga Mat,Nike,3,397.23,5,1132.11,915.35,216.76,Debit Card,Online,Sales_15,New
O010862,2025-03-05,C00220,Customer_01072,Female,47,Rajasthan City,Rajasthan,North,P0342,Headphones,Electronics,Headphones,Apple,2,3066.97,0,6133.94,5272.17,861.77,Net Banking,Offline,Sales_03,Returning
O010863,2026-09-27,C01780,Customer_01727,Female,63,Jharkhand City,Jharkhand,East,P0179,Table,Furniture,Table,Apple,3,2977.47,20,7145.93,5995.12,1150.81,Credit Card,Online,Sales_18,Returning
O010864,2026-08-03,C01220,Customer_01949,Male,48,Tamil Nadu City,Tamil Nadu,South,P0396,Laptop,Electronics,Laptop,Samsung,3,3456.1,20,8294.64,4651.75,3642.89,UPI,Offline,Sales_01,Returning
O010865,2025-01-13,C01738,Customer_00124,Female,63,Uttar Pradesh City,Uttar Pradesh,North,P0117,Chair,Furniture,Chair,Dell,4,2100.54,10,7561.94,5736.06,1825.88,Net Banking,Offline,Sales_05,Returning
O010866,2026-07-06,C00808,Customer_00742,Male,29,Maharashtra City,Maharashtra,West,P0333,Chair,Furniture,Chair,HP,5,549.65,20,2198.6,1949.64,248.96,Net Banking,Offline,Sales_18,Returning
O010867,2026-05-16,C01794,Customer_00939,Male,50,West Bengal City,West Bengal,East,P0052,Shirt,Clothing,Shirt,Dell,5,1888.15,0,9440.75,6946.15,2494.6,Debit Card,Online,Sales_15,Returning
O010868,2026-05-28,C00556,Customer_00940,Male,31,Maharashtra City,Maharashtra,West,P0126,Jacket,Clothing,Jacket,Dell,5,2226.85,30,7793.97,4794.81,2999.16,Credit Card,Online,Sales_21,Returning
O010869,2026-09-15,C01435,Customer_01653,Male,18,Punjab City,Punjab,North,P0359,Mixer,Home,Mixer,Adidas,1,4752.67,10,4277.4,2402.51,1874.89,Cash,Offline,Sales_07,New
O010870,2025-11-14,C00714,Customer_00774,Male,55,Uttarakhand City,Uttarakhand,North,P0337,Oil,Grocery,Oil,Adidas,2,3686.23,5,7003.84,4391.39,2612.45,Cash,Online,Sales_17,New
O010871,2026-08-29,C01945,Customer_01721,Male,47,Chhattisgarh City,Chhattisgarh,Central,P0410,Mixer,Home,Mixer,Dell,1,3512.27,25,2634.2,1820.59,813.61,Credit Card,Online,Sales_20,Returning
O010872,2025-01-21,C00608,Customer_00456,Female,30,West Bengal City,West Bengal,East,P0474,Laptop,Electronics,Laptop,Boat,3,2962.97,25,6666.68,5495.88,1170.8,Credit Card,Online,Sales_18,Returning
O010873,2026-10-05,C01612,Customer_00898,Male,26,Odisha City,Odisha,East,P0200,Mixer,Home,Mixer,Boat,1,3698.41,15,3143.65,1991.04,1152.61,UPI,Online,Sales_10,Returning
O010874,2026-01-18,C01963,Customer_00651,Female,49,Delhi City,Delhi,North,P0064,Curtains,Home,Curtains,Sony,2,1190.72,30,1667.01,1185.0,482.01,Debit Card,Online,Sales_08,Returning
O010875,2025-10-14,C00538,Customer_00936,Female,20,Jharkhand City,Jharkhand,East,P0323,Curtains,Home,Curtains,Ikea,1,3360.0,5,3192.0,2813.1,378.9,Cash,Offline,Sales_17,Returning
O010876,2025-01-20,C01134,Customer_00442,Male,60,Delhi City,Delhi,North,P0409,Jeans,Clothing,Jeans,Sony,3,4092.25,5,11662.91,8747.6,2915.31,Credit Card,Offline,Sales_09,New
O010877,2026-05-29,C01465,Customer_00430,Female,42,Odisha City,Odisha,East,P0444,Lamp,Home,Lamp,Philips,3,1336.65,30,2806.97,2310.63,496.34,Credit Card,Online,Sales_13,Returning
O010878,2026-01-28,C00515,Customer_01559,Female,29,Uttarakhand City,Uttarakhand,North,P0003,Cricket Bat,Sports,Cricket Bat,Sony,2,981.86,20,1570.98,1402.43,168.55,Credit Card,Online,Sales_07,New
O010879,2025-03-07,C01382,Customer_00598,Female,58,Chhattisgarh City,Chhattisgarh,Central,P0361,Mixer,Home,Mixer,Dell,2,1972.61,10,3550.7,2334.76,1215.94,Cash,Online,Sales_21,Returning
O010880,2025-03-15,C00504,Customer_00965,Male,32,Madhya Pradesh City,Madhya Pradesh,Central,P0225,Chair,Furniture,Chair,Samsung,3,4315.46,15,11004.42,6328.79,4675.63,Net Banking,Online,Sales_03,Returning
O010881,2025-04-17,C01415,Customer_00553,Female,60,Rajasthan City,Rajasthan,North,P0343,Rice,Grocery,Rice,HP,5,852.82,25,3198.08,2765.77,432.31,Debit Card,Offline,Sales_17,Returning
O010882,2026-05-27,C01865,Customer_01403,Male,36,Punjab City,Punjab,North,P0226,Shirt,Clothing,Shirt,Apple,4,3520.92,25,10562.76,6624.6,3938.16,Debit Card,Offline,Sales_11,Returning
O010883,2025-12-12,C00938,Customer_00712,Male,32,Punjab City,Punjab,North,P0364,Cricket Bat,Sports,Cricket Bat,Boat,1,3485.3,30,2439.71,1785.44,654.27,UPI,Online,Sales_04,Returning
O010884,2025-06-24,C00016,Customer_01332,Male,35,Bihar City,Bihar,East,P0247,Cricket Bat,Sports,Cricket Bat,Sony,3,1414.98,30,2971.46,2196.18,775.28,Debit Card,Online,Sales_03,New
O010885,2025-10-08,C01958,Customer_00029,Female,36,Haryana City,Haryana,North,P0139,Mixer,Home,Mixer,Ikea,3,1091.78,0,3275.34,1857.33,1418.01,Credit Card,Offline,Sales_04,New
O010886,2026-06-19,C01841,Customer_01427,Female,30,Jharkhand City,Jharkhand,East,P0314,Jeans,Clothing,Jeans,Philips,4,3265.36,0,13061.44,9737.04,3324.4,Debit Card,Online,Sales_23,New
O010887,2025-11-28,C01323,Customer_00866,Male,53,West Bengal City,West Bengal,East,P0316,Lamp,Home,Lamp,Adidas,3,3440.16,30,7224.34,6291.26,933.08,Net Banking,Online,Sales_03,New
O010888,2026-03-07,C00577,Customer_01382,Male,39,Rajasthan City,Rajasthan,North,P0254,Sofa,Furniture,Sofa,Ikea,5,1518.84,5,7214.49,4223.11,2991.38,Credit Card,Offline,Sales_02,Returning
O010889,2026-10-03,C01262,Customer_00652,Female,48,Gujarat City,Gujarat,West,P0194,Rice,Grocery,Rice,Puma,5,3550.84,15,15091.07,12923.36,2167.71,Cash,Offline,Sales_23,New
O010890,2026-03-30,C01936,Customer_01758,Female,23,West Bengal City,West Bengal,East,P0441,Headphones,Electronics,Headphones,Samsung,5,2131.04,10,9589.68,5875.27,3714.41,Net Banking,Offline,Sales_05,New
O010891,2025-03-23,C00196,Customer_01090,Female,22,Assam City,Assam,East,P0298,Laptop,Electronics,Laptop,Samsung,1,4373.14,15,3717.17,3279.85,437.32,Debit Card,Online,Sales_13,Returning
